27807757	Chagas disease affect   people worldwide though  majority  infected individual  asymptomatic approximately <NUMBER>   patient progress  develop cardiac manifestation  eventual heart failure  vectorial transmission  predominantly  South America Central America  Mexico   people originally   endemic region immigrate  non-endemic country  North America Europe  Asia outside  rare specialized center health-care provider lack experience diagnosing  treat  disease  lack  experience  lead    Chagas disease patient  diagnose   actually exist  non-endemic country  subsequent adverse   patient outcome  health-care expense underdiagnosis   risk  develop cardiomyopathy associated heart failure  life-threatening ventricular arrhythmia   disease progress
27809505	  hurdle  synthesize proteoglycan glycopeptides  challenge   incorporation  aspartic acid   peptide backbone  acid sensitive o-sulfated glycan chain  overcome   new strategy  develop utilizing homoserine   aspartic acid precursor  conversion  homoserine  aspartic acid   glycopeptide  successfully accomplish  late stage oxidation  <NUMBER> oxyl TEMPO  bis acetoxy iodobenzene BAIB     time   glycopeptide contain aspartic acid   o-sulfated glycan  synthesize
27810668	Suicide    public health concern worldwide  mental disorder      main risk factor Suicide      leading   perinatal maternal mortality      focus  suicide attempt SA   perinatal period  work aim   risk factor   SA  pregnancy    post-partum period  woman  mental health disorder Women  <NUMBER>  psychiatric disorder jointly admit   infant  <NUMBER> psychiatric Mother-Baby Units  <NUMBER> year <NUMBER>   retrospectively   occurrence  SA  pregnancy   postpartum period Multinomial logistic regression    explore  independent   maternal sociodemographic characteristic history  childhood maltreatment  abuse  mental illness  pregnancy data  SA  pregnancy and/or postpartum    fifty-four woman <NUMBER>  attempt suicide <NUMBER>  pregnancy <NUMBER>   <NUMBER> <NUMBER>    post-partum period SA  pregnancy  relate  alcohol   <NUMBER>  <NUMBER>   <NUMBER>  smoke  pregnancy  <NUMBER>  <NUMBER>   <NUMBER>     history  miscarriage  <NUMBER>  <NUMBER>   <NUMBER> SA   post-partum period     depressive episode  <NUMBER>  <NUMBER>   <NUMBER>  recurrent depression  <NUMBER>  <NUMBER>    <NUMBER>  young age  <NUMBER>  <NUMBER>   <NUMBER> SAs   course  pregnancy   postpartum period  different risk factor special attention  risk  suicide  need  pregnancy  woman  severe mental illness   history  miscarriage alcohol  cigarette  young age  depression   perinatal period
27811929	mesenchymal stem cell    mesenchymal stromal cell MSCs exist   tissue     actively migrate  site  tissue injury   participate  wound repair tumour   consider wound  never heal    response  cue   tumour MSCs  continuously recruit   become integral component   tumour microenvironment recently   become apparent   tumour-associated MSCs TA-MSCs   active role  tumour initiation promotion progression  metastasis   Review  discuss recent advance   understanding   pathogenic role  TA-MSCs  regulate  survival proliferation migration  drug resistance  tumour cell     influence  MSCs   immune status   tumour microenvironment moreover  discuss therapeutic   target ta-msc upstream  downstream modulators   MSCs  vehicle   delivery  tumoricidal agent   anticipate  new insight   function  TA-MSCs  lead   development  novel therapeutic strategy  tumour
27813035	   article  diagnosis  treatment  mixed type  thoracic outlet syndrome TOS   scalene muscle hypertrophy  disease   consider   differential diagnosis  definitively diagnose  syndrome    necessary  ask  activity  daily life  addition  add provocative   physical examination  examine electrophysiological  imaging   diagnose even  complaint decrease  conservative treatment surgery   require   patient diagnose late despite decrease  complaint  surgery neurological deficit  
27814734	   past decade government  international partner  respond  call  health workforce data  ambitious investment  human resource information system HRIS  documentation  country experience     HRIS   strategic planning  management   lack     case presentation   document    time Mozambique  novel   HRIS share key success factor  contribute   scant global  base  HRIS CASE PRESENTATION Core component   system   Government  Mozambique GOM registry cover  worker   GOM payroll   health extension   add health-sector-specific data   GOM registry separate database  pre-service  in-service training  integrate   business intelligence tool   aim   HRIS     following     Mozambique  health worker   July <NUMBER> <NUMBER>   countrywide health workforce deployment information  populate   HRIS   identification  health professional physical work location   pay point HRIS data     quantify chronic issue affect  Ministry  Health MOH health workforce Examples   following HRIS information    examine  deployment  nurse train  antiretroviral therapy ART vis-à-vis  health facility  ART   provide   help  MOH align specialize skill   service provision twenty-five percent   MOH health workforce  pass  <NUMBER> probation period     update   MOH information system   monitoring  employee status  MOH establish  system  alert  semi-monthly report   August <NUMBER> <NUMBER> health worker  receive  full salary   longer work   facility  MOH     situation    retirement process  coordination  Social Security   Mozambican system   important example   HRIS build   local platform  local staff notable model  strategic data     system  empower  MOH   health service delivery health workforce allocation  management combine  committed country leadership  ownership   program   strong chance  sustainability  real   public health equity  quality
27815979	 factor inhibit hypoxia inducible factor-1α FIH   nonheme Fe II αkg oxygenase   <NUMBER> facial triad FIH activate O2  oxidative decarboxylation  α-ketoglutarate αKG  generate  enzyme-based oxidant  hydroxylates  Asn803 residue   c-terminal transactivation domain CTAD  HIF-1α Tight coupling    sequential reaction require  structural linkage   Fe II   substrate bind site  ensure  O2 activation   substrate bind    hypothesis   facial triad carboxylate Asp201  FIH link substrate binding  O2 binding site Asp201 variant  FIH  construct  thoroughly   vitro  steady-state kinetics crystallography autohydroxylation  couple measurement     variant activate O2   catalytic efficiency similar    wild-type WT FIH kcataKM O2 <NUMBER>  lead  defect   coupling  O2 activation  substrate hydroxylation steady-state kinetics  similar catalytic efficiency  hydroxylation  WT-FIH kcat/KM CTAD <NUMBER>  D201G kcat/KM CTAD <NUMBER> hydroxylation  D201E  greatly impaired  hydroxylation  D201A  undetectable    crystal structure   D201E variant  steric crowding near  diffusible ligand site   role  sterics   facial triad carboxylate   O2 binding order  data   model    facial triad carboxylate Asp201 provide  steric  polar contact  favor O2 access   Fe II   substrate bind lead  couple turnover  FIH   αkg oxygenase
27817137	 Cobalt chromium CoCr rod  recently gain popularity  adolescent idiopathic scoliosis AIS surgical treatment replace titanium Ti rod  promising frontal correction rate  all-screw construct posteromedial translation     emphasize thoracic sagittal correction   influence  rod material   correction   never    aim        postoperative correction  Ti  CoCr rod   treatment  thoracic AIS  posteromedial translation   <NUMBER> patient operate  thoracic Lenke <NUMBER>  <NUMBER> AIS  <NUMBER> institution  <NUMBER>  <NUMBER>    patient underwent posterior fusion  hybrid construct  posteromedial translation    difference     surgical procedure   rod material Ti  CoCr rod radiological measurement   preoperatively postoperatively   last follow-up minimum <NUMBER> year  Preoperatively   similar  term  coronal  sagittal parameter postoperatively   difference    Ti  CoCr regard frontal correction even   preoperative flexibility   curve  take  account  <NUMBER> CoCr rod  great restoration  T4T12 thoracic kyphosis   stable  time  <NUMBER>  common postoperative complication  proximal junctional kyphosis  <NUMBER>    difference     regard postoperative complication rate  CoCr  Ti rod  provide   stable frontal correction  AIS treat  posteromedial translation   hybrid construct  CoCr might  consider  emphasize sagittal correction  hypokyphotic patient
27818836	 simple      determination  ethionamide ETM  bulk drug  tablet  cerium IV sulphate   oxidimetric agent     sample solution  treat   measured excess  cerium IV solution  H2SO4 medium    fixed standing time  residual oxidant     back titration  standard iron II solution   ferroin end point  titrimetry   react  o-dianisidine follow  measurement   absorbance   orange-red coloured product  <NUMBER> nm  spectrophotometry  titrimetry  reaction proceed   stoichiometry  <NUMBER> <NUMBER> ETM Ce IV   amount  cerium IV consume  ETM  relate   latter  amount     applicable  <NUMBER> mg  drug  spectrophotometry Beer  law  obey   concentration range  <NUMBER> μg/mL ETM   molar absorptivity value  <NUMBER>  <NUMBER>  mol·cm  limit  detection LOD  quantification LOQ calculate accord  ICH guideline  <NUMBER>  <NUMBER> μg/ml   propose titrimetric  spectrophotometric     yield reliable   apply  bulk drug  tablet   hence    apply  quality  laboratory
27820864	Parkinson  disease PD   neurodegenerative disease  affect  motor system  cognitive  behavioral function    impairment PD patient   problem    computer   computer   Internet  help  patient  overcome social isolation  enhance information search specifically avatar define  virtual representation  human  increasingly   online environment  enhance human-computer interaction  simulate face-to-face interaction  laboratory experiment   pd patient behave   trust game   human  avatar counterpart     behavior   behavior  age income education  gender match healthy         PD patient trust avatar face    human face moreover     difference  initial trust  PD patient  healthy   avatar face  PD patient trust human face    healthy   data   PD patient interaction  avatar  constitute  effective way  communication  situation   trust  require   physician recommends intake  medication  discuss  implication      area  human-computer interaction  neurological research
27822054	sglt2 inhibitor  glucose-lowering agent   treat type <NUMBER> diabetes mellitus T2DM  agent target  kidney  promote urinary glucose excretion    blood glucose  sglt2-inhibitor therapy     weight loss  blood pressure BP lower Hypertension   common comorbidity  patient  T2DM     excess morbidity  mortality  review summarize data     SGLT2 inhibitor market   US namely canagliflozin dapagliflozin  empagliflozin  BP  patient  T2DM boolean search  conduct   term relate  BP  hypertension  term  SGLT2 inhibitor canagliflozin dapagliflozin  empagliflozin  PubMed Google  Google Scholar Data  numerous randomize controlled trial  SGLT2 inhibitor  patient  T2DM  clinically  reduction   systolic  diastolic BP   seat office measurement  <NUMBER> ambulatory BP monitoring  BP lower     compensatory   heart rate circadian BP rhythm   maintain  mechanism  SGLT2 inhibitor-associated BP reduction   fully understood   assume   relate  osmotic diuresis  natriuresis  factor    contribute  BP reduction  SGLT2 inhibitor-associated decrease  body weight  reduced arterial stiffness local inhibition   renin-angiotensin-aldosterone system secondary  increased delivery  sodium   juxtaglomerular apparatus  SGLT2 inhibition    postulate  SGLT2 inhibitor     bp-lowering agent  modest decrease  systolic  diastolic BP   SGLT2 inhibitor  provide  extra clinical    majority  patient  T2DM  addition   blood glucose 
27823717	 Usage   dos  hypnotic possibly  various adverse event   risk factor   multiple kind  hypnotic   inconclusive  clarify   conduct  web-based cross-sectional questionnaire survey   japanese adult population   cross-sectional internet-linked survey  conduct  <NUMBER> individual  <NUMBER> participant <NUMBER>   subjective insomnia proceed  subsequent   analyzed subject  categorize  non-users  hypnotic  <NUMBER> <NUMBER>  user   single kind  hypnotic  <NUMBER> <NUMBER>   user  multiple kind  hypnotic  <NUMBER> <NUMBER>   descriptive variable  demographic data score  Center  Epidemiological  Depression Scale CES-D short Form-8 Health-Related Quality  Life  QOL SF-8  Pittsburgh Sleep Quality Index PSQI   parameter        user  multiple kind  hypnotic    mean score  CES-D   mental component summary  QOL SF-8   late sleep schedule       <NUMBER> logistic regression    sex female  <NUMBER>   <NUMBER>  age ≥43 year old  <NUMBER>   <NUMBER>  independently      single kind  hypnotic  later sleep schedule midpoint  sleep ≥5 <NUMBER> a.m  <NUMBER>   <NUMBER>   CES-D score ≥16 point  <NUMBER>   <NUMBER>  independently     multiple kind  hypnotic  Characteristics  user  multiple kind  hypnotic  different    user   single kind  hypnotic
27824963	 Differentiation  vertebral metastasis  Schmorl  node especially  fluorine-18-fluorodeoxyglucose <NUMBER> uptake   important   appropriate management   patient  case   malignancy  aim    value  <NUMBER> positron emission tomography/computed tomography PET/CT  differentiate vertebral metastasis  Schmorl  node  <NUMBER> uptake SUBJECTS    patient  malignancy underwent <NUMBER> PET/CT   abnormal <NUMBER> uptake  <NUMBER> Schmorl  node   patient  vertebral metastasis underwent <NUMBER> PET/CT   abnormal <NUMBER> uptake  <NUMBER> vertebral metastatic lesion   Schmorl  node  vertebral metastasis  confirm  pathology   follow-up  <NUMBER> PET/CT  retrospectively   maximum standardized uptake value SUVmax  distribution characteristic  <NUMBER>   size   lesion  PET  CT   mean value  SUVmax  Schmorl  node  <NUMBER> uptake  <NUMBER>   mean value  SUVmax  vertebral metastasis  <NUMBER>     difference   SUVmax  Schmorl  node  vertebral metastasis   <NUMBER> distribution  Schmorl  node  vertebral metastasis   difference  <NUMBER> uptake   bordeline area surround  nucleus pulposus  highter  Schmorl  node  size  Schmorl  node  PET   small    CT  size  vertebral metastasis  PET    similar    CT    SUVmax   Schmorl  node  vertebral metastasis  similar  <NUMBER> distribution characteristic  PET/CT  help differentiate  vertebral metastasis  Schmorl 
27826172	  era   <NUMBER> century rheumatoid arthritis RA  still poorly  Rheumatoid arthritis   common  heterogeneous disease     course  clinical symptom     clinical response  treatment      early correct diagnosis  start treatment  disease-modifying drug DMARDs   methotrexate MTX   gold standard   treatment  RA  crucial  order  prevent joint destruction functional disability   unfavourable disease outcome early diagnosis  rheumatoid arthritis     much   primary treatment   start  pharmacogenetic  pharmacogenomic   help   genetic profile  individual patient  bring us close  personalize medicine    RA     identification  disease-specific gene   stage   tolerance   organism  still preserve  auto-aggression develops
27827538	rabbit  usually singly house  laboratory   new emphasis  provide social housing  social specie  prompt exploration  alternative housing   specie   paucity  literature   social behavior  rabbit  captivity  prevent scientific-based recommendation  appropriate housing     descriptive    social behavior  rabbit buck   laboratory  <NUMBER> different housing situation    pen  pair  cage  singly  cage base   observation   natural history  wild rabbit buck engage  affiliative social behavior   caging      expression  species-typical behavior thereby   continued aggression
27828852	  variety      correlation  glucose transporter-1 GLUT-1 expression  prognosis  oral squamous cell carcinoma OSCC     inconsistent  inconclusive  meta-analysis      prognostic significance  GLUT-1  OSCC  Electronic database  PubMed Embase  Web  Science  search     last search  update  July <NUMBER> odds ratio   <NUMBER>  confidence interval CI  pool    relationship  GLUT-1  clinical feature  hazard ratio HR  <NUMBER>  CI  combine  measure    GLUT-1  overall survival OS  value  <NUMBER>  consider  statistically    total  <NUMBER>   <NUMBER> subject    meta-analysis  pooled data    GLUT-1 expression    advanced tumor stage  <NUMBER>  <NUMBER> <NUMBER>  CI <NUMBER>   <NUMBER>  tumor grade  <NUMBER>  <NUMBER> <NUMBER>  CI <NUMBER>  <NUMBER> tumor size  <NUMBER>  <NUMBER> <NUMBER>  CI <NUMBER>   <NUMBER> lymph node metastasis  <NUMBER>  <NUMBER> <NUMBER>  CI <NUMBER>   <NUMBER> tobacco   <NUMBER>  <NUMBER> <NUMBER>  CI <NUMBER>  <NUMBER>  distant metastasis  <NUMBER>  <NUMBER> <NUMBER>  CI <NUMBER>  <NUMBER> Furthermore  GLUT-1 expression   correlate  short OS  <NUMBER> HR <NUMBER> <NUMBER>  CI <NUMBER>   <NUMBER>   publication bias     meta-analysis  GLUT-1 overexpression   connection  aggressive clinical feature  bad OS  OSCC     still need  verify  GLUT-1  serve   prognostic biomarker  OSCC
27829987	 counter  trend toward mechanization  research  aridity  critical   article make  case   interdisciplinary quest  borrow Felix Guattari  Gilles Deleuze  phrase   convince  everything  political  every politics  simultaneously  macropolitics   micropolitics   eye  open-ended research question  article attempt  build  body  theoretical political  anthropological consideration    hop  function   case  enquiry   mechanic  power revolt  revolution     draw comparative  phenomenological line   event   <NUMBER> arab Spring   local ecology  protest   global reverberation  materialize   slogan act  ideal  Greek  Spanish Indignados   UK  US occupy movement  order     propose  clarify terminological ambiguity   bring   analytical scenario new subject new mean  new connection  article resolve  lay  ground   scholarship  silence      unheard voice hidden action  defiant tactic   ordinary  extraordinary people  place   interpretation  phenomenon   revolt  revolution
27831653	 ovarian cancer   gynecological malignancy   mortality rate    world marker  diagnosis prognosis  therapy  urgently require    mortality rate   key proto-oncogene CCND1     amplify   different carcinoma  breast cancer esophageal cancer bladder cancer endometrial cancer  ovarian cancer  CCND1   important role  cancer development  progression   function  mechanism    completely elucidate  ovarian cancer      present    cisplatin  vitro  inhibit  cell proliferation  promote cell apoptosis  epithelial ovarian cancer cell line SKOV-3 CCND1 expression cell proliferation  cell cycle   carry   real-time PCR CCK-8  flow cytometry       cisplatin  inhibit  expression  CCND1  human epithelial ovarian cancer cell line   relate   decrease cell proliferation   cell apoptosis      CCND1   potential therapeutic target  epithelial ovarian cancer treatment
27832932	            splenic node dissection  short-term outcome  survival  esophagectomy  patient  thoracic esophageal squamous cell carcinoma ESCC   retrospectively   clinical data  <NUMBER> consecutive patient  thoracic ESCC  underwent esophagectomy    Affiliated Hospital  Zhengzhou University  January <NUMBER>  December <NUMBER>    <NUMBER> patient   <NUMBER> without splenic node dissection  <NUMBER>  splenic node dissection  average operative time   splenic node nondissection    short  dissection   blood loss   nondissection      dissection     <NUMBER>  comparison  overall survival curve   splenic node nondissection   dissection     difference   <NUMBER>   dissection    <NUMBER> patient <NUMBER>   confirm splenic node metastasis  postoperative pathologic examination patient  splenic node metastasis   bad cumulative survival    without splenic node metastasis   <NUMBER>   nondissection  prophylactic splenic node dissection fail    survival rate    <NUMBER>   frequency  splenic node metastasis    thoracic ESCC Splenic node metastasis   bad prognosis  patient  thoracic ESCC Splenic node dissection might  futile  patient  thoracic ESCC
27834065	  interaction  killer immunoglobulin-like receptor KIRs  HLA class  regulate natural killer NK cell cytotoxicity  function    NK cell alloreactivity  KIR  liver transplantation  unelucidated since  frequency  HLA-C  KIR genotypes  ethnic difference      HLA-C KIR genotype  KIR-ligand mismatch   allograft outcome  Korean liver allograft    eighty-two living donor liver transplant patient   thirty-five patient <NUMBER>   biopsy-confirmed acute rejection AR   <NUMBER>   graft failure  HLA-C compatibility KIR genotype ligand-ligand  KIR-ligand matching  retrospectively   association  allograft outcome  Homozygous C1 ligand  predominant   patient  donor  frequency   HLA-C2 allele  Koreans       ethnic  despite    frequency   HLA-C2 genotype  Koreans donor   least  HLA-C2 allele   rate  AR  donor   HLA-C2 allele <NUMBER>  vs <NUMBER>   <NUMBER>  KIR genotype   ethnic difference KIR genotype   number  activate KIR/inhibitory KIR      allograft outcome KIR-ligand mismatch  expect  <NUMBER>   korean liver transplant      AR  graft survival      confirm  clinical   KIR genotype  KIR-ligand mismatch      presence  HLA-C2 allele   donor influence AR  Korean liver allograft
27835681	  kidney  brain function decline  age chronic kidney disease CKD  dementia  become  health burden worldwide   risk factor  cognitive impairment CKD  increasingly recognize  precise   CKD   development  cognitive impairment  poorly understood    New Tools   Prevention  Cardiovascular Disease  Chronic Kidney Disease NTCVD cohort   recruit   dedicated nephrology department  examine  <NUMBER> course  cognitive performance  <NUMBER> patient <NUMBER> patient  CKD stage <NUMBER> <NUMBER>  patient without CKD  similar vascular risk profile   comprehensive battery  <NUMBER> neuropsychological   Kidney function vascular risk factor  cognitive performance   stable   CKD   patient  summary score  cognitive performance  CKD patient   similar  baseline  <NUMBER>  follow-up  <NUMBER>  <NUMBER>   cognitive performance   patient  <NUMBER>  <NUMBER>  <NUMBER>  baseline  follow-up  total serum cholesterol <NUMBER>  <NUMBER>  <NUMBER>   <NUMBER>  <NUMBER>  <NUMBER>  CKD  common carotid intima-media thickness <NUMBER>  <NUMBER>  <NUMBER>   <NUMBER>  <NUMBER>  <NUMBER>  CKD moderately   decrease   follow-up  multivariable regression   age  <NUMBER> <NUMBER>  CI <NUMBER>  <NUMBER>  <NUMBER> predict decrease  cognitive performance    well-defined cohort receive state-of-the-art therapy cognitive performance   decrease  <NUMBER> year  data emphasize  aspect  risk factor    dedicate medical care might prevent cognitive decline  CKD patient
27836815	 Perfectionism  elevate    risk   range  psychological disorder      direct negative   day-to-day function  grow body  evidence   cognitive behavioral therapy CBT reduce perfectionism  psychological disorder  medium    size give   desire  web-based intervention  facilitate access  evidence-based therapy internet-based CBT self-help intervention  perfectionism   design exist web-based intervention    personalize guidance       outcome rate     efficacy   internet-based guided self-help CBT intervention  perfectionism  reduce symptom  perfectionism  psychological disorder posttreatment   <NUMBER> follow-up   randomize  trial   employ   treatment arm internet-based guide self-help CBT   wait list   outcomes  examine  <NUMBER> time point T1 baseline T2 postintervention  <NUMBER> week T3 follow-up  <NUMBER> week participant   recruit  university online platform  social medium   eligible   randomize   automatic randomizer  Data     estimate    intervention    perfectionism depression  anxiety Completer  intent-to-treat    conduct additional    conduct     number  module complete    change Data collection   finalize  December <NUMBER>  submission    publication expect  mid-year <NUMBER>    report  line  recommendation   consolidated Standards  Reporting Trials Statement  Randomized Controlled Trials  Electronic  Mobile Health Applications  Online TeleHealth CONSORT-EHEALTH  Findings  contribute   literature  treatment  perfectionism    treat perfectionism  depression  anxiety   efficacy  internet-based guided self-help intervention CLINICALTRIAL ClinicalTrials.gov NCT02756871 https /clinicaltrials.gov/ct2/show/NCT02756871 archive  WebCite  http /www.webcitation.org/6lmIlSRAa
27838006	 missense mutation V717I  amyloid precursor protein APP gene   report   early-onset familial Alzheimer  disease EOFAD family   detailed clinical picture regard  mutation  ever    chinese EOFAD    age  onset AAO initial clinical feature  non-cognitive neurological symptom  <NUMBER> affected subject   Han Chinese EOFAD family   APPV717I mutation    clinical phenotype  AAO  <NUMBER>  <NUMBER>   APOE ɛ4 allele correlate   decreased AAO Prominent early affective symptom executive dysfunction  disorientation  onset    <NUMBER> <NUMBER>  <NUMBER> <NUMBER>   <NUMBER> <NUMBER>  case  spastic paraparesis  cerebellar ataxia  frequently  <NUMBER> <NUMBER>   <NUMBER> <NUMBER>  case    late stage  disease  specific clinical phenotype   APPV717I mutation  chinese family    prominent early affective symptom executive dysfunction  disorientation    frequent late spastic paraparesis  cerebellar ataxia    western report  conclude  ethnic difference environment  additional unknown factor  challenge  homogeneity  EOFAD  identical APP mutation
27839782	 Antidepressant response   single subanesthetic dose infusion   glutamatergic modulator ketamine  transient   depressed patient   minority continue  experience  extended response   examine depressive symptom  potential clinical predictor  extend response  ketamine  subject  mood disorder  Subjects  diagnose    depressive disorder MDD  bipolar depression  subject  treatment-resistant  experience   depressive episode   least moderate severity MDD subject  unmedicated    bipolar depression  receive therapeutic-dose lithium  valproate  subject receive  single <NUMBER> ketamine infusion data  collect pre-infusion baseline   day  <NUMBER>  <NUMBER> post-infusion    <NUMBER> <NUMBER>  participant continue  meet response criterion <NUMBER>  reduction  Montgomery-Asberg Depression Rating Scale MADRS score   week  depressive symptom    MADRS     week  ketamine responder except  sleep duration/depth  positive family history  alcohol  disorder   first-degree relative FHP  great dissociation   infusion     antidepressant response   week  measure  apparent sadness report sadness inability  feel  difficulty concentrating  day <NUMBER> correlate  strongly  antidepressant    week LIMITATIONS Post-hoc design small sample size diagnostic heterogeneity  Static FHP  dynamic improved depressive symptom factor   clinically useful  predict   patient    extend response  ketamine
27840907	previous     anticancer    newly develop cyclin-dependent kinase inhibitor BAI  various cancer cell   molecular mechanism   cellular  induce  BAI    fully elucidate          mechanism underlie  regulation   cell lymphoma-2 Bcl-2 family protein  BAI-induced apoptosis  cancer cell BAI induce poly ADP-ribose polymerase cleavage  DEVDase activation dose  time-dependently  bai-induced apoptosis     reactive oxygen specie generation  mitogen-activated protein kinases pathway    hand BAI reduce  mitochondrial membrane potential ∆ψm dose  time-dependently  induce  release  apoptosis-inducing factor AIF  cytochrome   mitochondrion  A549  Caki cell furthermore bai-induced apoptosis  strongly   downregulation  B-cell lymphoma-extra  Bcl-xL   Bcl-2  BAI modulate  interaction  p53  Bcl-2 family protein  human cancer cell take together      regulation  Bcl-2 family protein  correlate  BAI-induced apoptosis   BAI   potential multi-target agent  cancer
27842042	   flow rate  turbidity   performance  multi-media filtration      artificial neural network ANN base model  ANN model  develop   base  experimental data collect   pilot scale multi-media filter system  ANN model     best     error  achieve   hidden layer   neuron per layer  examine  significance  efficiency   developed ANN model      linear regression model  R2 value   actual  predict   <NUMBER>  <NUMBER>   ANN model   linear regression model   ANN model   r-squared value   <NUMBER>      linear regression model  addition  ANN model give   reduction  <NUMBER>   <NUMBER>    mean absolute error   root mean square error      linear regression model  propose model  prove  give plausible   model complex relationship      real life water treatment plant
27843263	Goldenhar syndrome   rare condition      multitude  anomaly  craniofacial structure vertebra internal organ  usually  unilaterally  etiology   syndrome  unclear since  vary genetically   link   plethora  reason Herein  report  case  Goldenhar syndrome  hemifacial microsomia  microtia along  systemic involvement   clinically  radio-graphically   classical sign   syndrome  present   patient along   rare   various aspect   rare disease   discuss  emphasis  timely diagnosis  multidisciplinary   manage    CITE  ARTICLE Goswami  Bhushan  Jangra  Goldenhar Syndrome  Case Report  Review Int  Clin Pediatr Dent <NUMBER> <NUMBER> <NUMBER> <NUMBER>
27844484	 concept  Golden <NUMBER> minute   golden hour    derive  adult trauma    define    <NUMBER> min  postnatal life    see  care receive   newborn   initial  hour  implication    life   importance  golden hour     neonatal mortality term newborn  asphyxia    reduce  effective resuscitation  golden hour   term newborn  importance  give  effective  evidence base resuscitation post-resuscitation care delay cord clamping prevention  hypothermia immediate breast feeding prevention  hypoglycemia  start  therapeutic hypothermia  case  moderate  severe asphyxia   part  review   cover   golden hour intervention  term neonate   evidence
27846274	BACKGROUND/OBJECTIVES  spite    research effort  develop new vaccine  brucellosis   unclear   new vaccine technology   fact become widely   goal        meta-analysis   parameter  influence vaccine efficacy     descriptive     field  Brucella vaccinology  advance concern type  vaccine improvement  protection  animal model  time  factor   affect protection   mouse model   total  <NUMBER> publication  meet  criterion  select  inclusion      total  <NUMBER> individual experiment   Attenuated  <NUMBER> inactivate  <NUMBER>  mutant  <NUMBER> vaccine provide median protection index  <NUMBER> whereas subunit  <NUMBER> DNA  <NUMBER>  vectored  <NUMBER> vaccine provide protection index   <NUMBER>   category  experimental vaccine   together  trend line clearly      improvement   protection index   past <NUMBER> year    negative  non  linear coefficient  meta-regression model  develop   vaccine category attenuate DNA inactivate mutant subunit  vectored consider  protection index   dependent variable    parameter mouse strain route  vaccination number  vaccination   adjuvant challenge Brucella specie  independent variable    variable influence  expect protection index  experimental vaccine  Brucella spp   mouse model   spite    number  publication   past <NUMBER> year        clear trend    protective potential   experimental vaccine
27847534	  response   ultrasound imaging issue  transoesophageal echocardiography probe   protocol  develop  check feature pertinent   operation   probe  imaging problem    multiple probe    make  model    two-year period  series  <NUMBER> probe   model    acceptance     month later   replace    defect  range  visual mechanical  electrical    image  comprise low-contrast penetration measurement   comparison  phantom image  regular interval  highlight artefact   B-mode  colour Doppler image    <NUMBER> defective probe replace <NUMBER> suffer mechanical/electrical problem <NUMBER>   prevent imaging    low-contrast penetration reduction  great  <NUMBER>    <NUMBER> probe b-mode artefact    <NUMBER> probe  Doppler noise artefact  <NUMBER> probe  fault     probe  manufacturer address  imaging problem      subsequent probe supply   suffer  imaging fault   implementation   quality assurance protocol  transoesophageal echocardiography probe   cost saving  replacements/repairs  provide   evidence gather  manufacturer supply <NUMBER> probe  warranty   loan equipment  regular testing   probe substantially reduce    downtime  poor diagnosis   equipment   clinical service
27849217	draw  document produce   early nineteenth  mid-twentieth century mainly medical report     prevailing conception   colonial medical community  local population  leprosy  manifestation    deal    focus   tension concern  practice  segregate leper   social  sanitation implication  comprehend  root   discourse  strategy   Portuguese  colonial medical environment  trajectory   definition  isolation segregation  leprosy  trace       absence   writing  missionary chronicler  doctor  Angola  Mozambique    second half   seventeenth century
27852409	    application value  combination  <NUMBER> PET  ultrasound cardiogram   assessment  patient  severe coronary heart disease   total  <NUMBER> patient  severe coronary heart disease   admit  Beijing Anzhen Hospital  January <NUMBER>  November <NUMBER>  enrolled.there  <NUMBER> men  <NUMBER> woman      mean age  <NUMBER> <NUMBER> years.all patient underwent coronary angiography PET myocardial metabolic imaging  echocardiography    degree  myocardial ischemia percentage  infarcted myocardium leave ventricular ejection fraction LVEF  leave ventricular end-diastolic dimension LVEDD   basis   clinical experience  Beijing Anzhen Hospital   allocate  <NUMBER> patient   CABG   <NUMBER>  underwent CABG   non-cabg  treat  medical therapy alone  <NUMBER>    small amount  abnormal myocardium  see   CABG  <NUMBER>  <NUMBER>  vs <NUMBER>  <NUMBER>    <NUMBER>  percentage  infarcted myocardium   small   CABG  <NUMBER>  <NUMBER>  vs <NUMBER>  <NUMBER>    <NUMBER> LVEF   great <NUMBER>  <NUMBER>  vs <NUMBER>  <NUMBER>    <NUMBER>  LVEDD  small <NUMBER> mm±7.1 mm  <NUMBER> mm±5.8 mm   CABG   <NUMBER> percentage  abnormal myocardium  moderately negatively correlate  LVEF  <NUMBER>  <NUMBER> percentage  infarcted myocardium  mildly negatively correlate  LVEF  <NUMBER>  <NUMBER> CABG   without complications.the LVEF  A1     operation  <NUMBER>  <NUMBER>  vs <NUMBER>  <NUMBER>   <NUMBER>  cardiac function   patient   obviously  operation.all patient  follow  <NUMBER> month  discharge.the cure rate  <NUMBER>    patient  severe coronary heart diseases undergoing CABG <NUMBER> PET myocardial metabolic imaging combine  echocardiography  great value   assist  preoperative evaluation
